id,value,location,sample date,measure
2625768,0.0179,Sakda,11-Dec-14,Nitrites
2625769,1.2995,Sakda,11-Dec-14,Nitrates
2625771,0.0238,Sakda,11-Dec-14,Orthophosphate-phosphorus
2625774,15.07,Sakda,11-Dec-14,Magnesium
2625776,0,Sakda,11-Dec-14,Iron
2625778,0,Sakda,11-Dec-14,Manganese
2625779,0,Sakda,11-Dec-14,Manganese
2625780,37.5,Sakda,11-Dec-14,Zinc
2625782,32.18,Sakda,11-Dec-14,Copper
2625786,1.85,Sakda,11-Dec-14,Lead
2625790,0,Sakda,11-Dec-14,Mercury
2625791,0,Sakda,11-Dec-14,Nickel
2625798,0,Sakda,11-Dec-14,Petroleum hydrocarbons
2625800,0,Sakda,11-Dec-14,"p,p-DDT"
2625801,0,Sakda,11-Dec-14,gamma-Hexachlorocyclohexane
2567540,11.8,Achara,12-Dec-14,Dissolved oxygen
2567541,83,Achara,12-Dec-14,Oxygen saturation
2567543,161.3,Achara,12-Dec-14,Total hardness
2567547,254,Achara,12-Dec-14,Total dissolved salts
2567549,0.021,Achara,12-Dec-14,Nitrites
2567550,1.56,Achara,12-Dec-14,Nitrates
2567552,0.02,Achara,12-Dec-14,Orthophosphate-phosphorus
2567554,3.1,Achara,12-Dec-14,Dissolved silicates
2567555,19.5,Achara,12-Dec-14,Sodium
2567556,4.2,Achara,12-Dec-14,Potassium
2567558,9.2,Achara,12-Dec-14,Magnesium
2567560,47,Achara,12-Dec-14,Sulphates
2567562,0.03,Achara,12-Dec-14,Manganese
2567568,0,Achara,12-Dec-14,Mercury
2567576,0,Achara,12-Dec-14,"p,p-DDT"
2567577,0,Achara,12-Dec-14,gamma-Hexachlorocyclohexane
890364,0.254,Boonsri,12-Dec-14,Methylosmoline
891799,0.323,Boonsri,12-Dec-14,Methylosmoline
893195,0.321,Boonsri,12-Dec-14,Methylosmoline
902919,0.286,Chai,12-Dec-14,Methylosmoline
904054,0.27,Chai,12-Dec-14,Methylosmoline
905177,0.303,Chai,12-Dec-14,Methylosmoline
910992,0.331,Kannika,12-Dec-14,Methylosmoline
911909,0.257,Kannika,12-Dec-14,Methylosmoline
912815,0.257,Kannika,12-Dec-14,Methylosmoline
913770,0.305,Sakda,12-Dec-14,Methylosmoline
914735,0.261,Sakda,12-Dec-14,Methylosmoline
915689,0.319,Sakda,12-Dec-14,Methylosmoline
2565535,10.03,Somchair,13-Dec-14,Dissolved oxygen
2565537,0.0201,Somchair,13-Dec-14,Nitrites
2565538,1.86789,Somchair,13-Dec-14,Nitrates
2565540,0.0509,Somchair,13-Dec-14,Orthophosphate-phosphorus
2566547,9.98,Busarakhan,13-Dec-14,Dissolved oxygen
2566549,0.0188,Busarakhan,13-Dec-14,Nitrites
2566550,1.7854,Busarakhan,13-Dec-14,Nitrates
2566552,0.06194,Busarakhan,13-Dec-14,Orthophosphate-phosphorus
2567134,0.019,Decha,13-Dec-14,Nitrites
2567135,0.676,Decha,13-Dec-14,Nitrates
2567137,0.039,Decha,13-Dec-14,Orthophosphate-phosphorus
906130,0.339,Somchair,15-Dec-14,Methylosmoline
906725,0.334,Busarakhan,15-Dec-14,Methylosmoline
2627811,9.69,Kohsoom,17-Dec-14,Dissolved oxygen
2627812,76.29,Kohsoom,17-Dec-14,Oxygen saturation
2627814,318.831,Kohsoom,17-Dec-14,Total hardness
2627818,426,Kohsoom,17-Dec-14,Total dissolved salts
2627820,0.131,Kohsoom,17-Dec-14,Nitrites
2627821,2.228,Kohsoom,17-Dec-14,Nitrates
2627823,0.398,Kohsoom,17-Dec-14,Orthophosphate-phosphorus
2627825,35.6,Kohsoom,17-Dec-14,Sodium
2627826,4.3,Kohsoom,17-Dec-14,Potassium
2627828,16.29,Kohsoom,17-Dec-14,Magnesium
2627830,63.669,Kohsoom,17-Dec-14,Sulphates
2627831,9.9,Kohsoom,17-Dec-14,Zinc
2627833,1.5,Kohsoom,17-Dec-14,Copper
2627837,0.42,Kohsoom,17-Dec-14,Lead
2627841,3.7,Kohsoom,17-Dec-14,Nickel
2627851,0,Kohsoom,17-Dec-14,"p,p-DDT"
2627852,0,Kohsoom,17-Dec-14,gamma-Hexachlorocyclohexane
901795,0.266,Kohsoom,19-Dec-14,Methylosmoline
3443439,12.86,Kannika,8-Jan-15,Dissolved oxygen
3443440,94.28,Kannika,8-Jan-15,Oxygen saturation
3443442,205.59,Kannika,8-Jan-15,Total hardness
3443446,266.4,Kannika,8-Jan-15,Total dissolved salts
3443448,0.017,Kannika,8-Jan-15,Nitrites
3443449,1.37,Kannika,8-Jan-15,Nitrates
3443451,0.046,Kannika,8-Jan-15,Orthophosphate-phosphorus
3443453,0.063,Kannika,8-Jan-15,Total dissolved phosphorus
3443454,15.1,Kannika,8-Jan-15,Sodium
3443455,2.4,Kannika,8-Jan-15,Potassium
3443457,13.13,Kannika,8-Jan-15,Magnesium
3443459,39,Kannika,8-Jan-15,Sulphates
3443460,0.5,Kannika,8-Jan-15,Iron
3443462,0,Kannika,8-Jan-15,Manganese
3443463,0,Kannika,8-Jan-15,Manganese
3443464,15.35,Kannika,8-Jan-15,Copper
3443468,3.05,Kannika,8-Jan-15,Lead
3443472,0,Kannika,8-Jan-15,Mercury
3443473,2,Kannika,8-Jan-15,Nickel
3443481,0,Kannika,8-Jan-15,Petroleum hydrocarbons
3443484,0,Kannika,8-Jan-15,"p,p-DDT"
3443485,0,Kannika,8-Jan-15,gamma-Hexachlorocyclohexane
3443991,12.5,Kannika,8-Jan-15,Dissolved oxygen
3443992,91.64,Kannika,8-Jan-15,Oxygen saturation
3443994,203.632,Kannika,8-Jan-15,Total hardness
3443998,259.2,Kannika,8-Jan-15,Total dissolved salts
3444000,0.016,Kannika,8-Jan-15,Nitrites
3444001,1.37,Kannika,8-Jan-15,Nitrates
3444003,0.043,Kannika,8-Jan-15,Orthophosphate-phosphorus
3444005,0.06,Kannika,8-Jan-15,Total dissolved phosphorus
3444006,14.9,Kannika,8-Jan-15,Sodium
3444007,2.3,Kannika,8-Jan-15,Potassium
3444009,13.62,Kannika,8-Jan-15,Magnesium
3444011,37,Kannika,8-Jan-15,Sulphates
3444012,0.454,Kannika,8-Jan-15,Iron
3444014,0,Kannika,8-Jan-15,Manganese
3444015,0,Kannika,8-Jan-15,Manganese
3444016,16.25,Kannika,8-Jan-15,Copper
3444020,2.26,Kannika,8-Jan-15,Lead
3444024,0,Kannika,8-Jan-15,Mercury
3444025,2,Kannika,8-Jan-15,Nickel
3444033,0,Kannika,8-Jan-15,Petroleum hydrocarbons
3444036,0,Kannika,8-Jan-15,"p,p-DDT"
3444037,0,Kannika,8-Jan-15,gamma-Hexachlorocyclohexane
3444545,12.59,Kannika,8-Jan-15,Dissolved oxygen
3444546,92.3,Kannika,8-Jan-15,Oxygen saturation
3444548,203.632,Kannika,8-Jan-15,Total hardness
3444552,263.4,Kannika,8-Jan-15,Total dissolved salts
3444554,0.017,Kannika,8-Jan-15,Nitrites
3444555,1.361,Kannika,8-Jan-15,Nitrates
3444557,0.045,Kannika,8-Jan-15,Orthophosphate-phosphorus
3444559,0.063,Kannika,8-Jan-15,Total dissolved phosphorus
3444560,14.9,Kannika,8-Jan-15,Sodium
3444561,2.4,Kannika,8-Jan-15,Potassium
3444563,13.62,Kannika,8-Jan-15,Magnesium
3444565,35,Kannika,8-Jan-15,Sulphates
3444566,0.59,Kannika,8-Jan-15,Iron
3444568,0.065,Kannika,8-Jan-15,Manganese
3444569,0,Kannika,8-Jan-15,Manganese
3444570,35.43,Kannika,8-Jan-15,Copper
3444574,4.45,Kannika,8-Jan-15,Lead
3444578,0,Kannika,8-Jan-15,Mercury
3444579,2,Kannika,8-Jan-15,Nickel
3444587,0,Kannika,8-Jan-15,Petroleum hydrocarbons
3444590,0,Kannika,8-Jan-15,"p,p-DDT"
3444591,0,Kannika,8-Jan-15,gamma-Hexachlorocyclohexane
3445093,12.58,Sakda,8-Jan-15,Dissolved oxygen
3445094,90.96,Sakda,8-Jan-15,Oxygen saturation
3445096,201.674,Sakda,8-Jan-15,Total hardness
3445100,268.6,Sakda,8-Jan-15,Total dissolved salts
3445102,0.018,Sakda,8-Jan-15,Nitrites
3445103,1.349,Sakda,8-Jan-15,Nitrates
3445105,0.041,Sakda,8-Jan-15,Orthophosphate-phosphorus
3445107,0.05,Sakda,8-Jan-15,Total dissolved phosphorus
3445108,15,Sakda,8-Jan-15,Sodium
3445109,2.6,Sakda,8-Jan-15,Potassium
3445111,12.16,Sakda,8-Jan-15,Magnesium
3445113,41,Sakda,8-Jan-15,Sulphates
3445114,0.331,Sakda,8-Jan-15,Iron
3445116,0,Sakda,8-Jan-15,Manganese
3445117,0,Sakda,8-Jan-15,Manganese
3445118,11.24,Sakda,8-Jan-15,Copper
3445122,1.63,Sakda,8-Jan-15,Lead
3445126,0,Sakda,8-Jan-15,Mercury
3445127,2,Sakda,8-Jan-15,Nickel
3445135,0,Sakda,8-Jan-15,Petroleum hydrocarbons
3445138,0,Sakda,8-Jan-15,"p,p-DDT"
3445139,0,Sakda,8-Jan-15,gamma-Hexachlorocyclohexane
3445646,12.4,Sakda,8-Jan-15,Dissolved oxygen
3445647,89.66,Sakda,8-Jan-15,Oxygen saturation
3445649,199.716,Sakda,8-Jan-15,Total hardness
3445653,274.2,Sakda,8-Jan-15,Total dissolved salts
3445655,0.017,Sakda,8-Jan-15,Nitrites
3445656,1.349,Sakda,8-Jan-15,Nitrates
3445658,0.038,Sakda,8-Jan-15,Orthophosphate-phosphorus
3445660,0.045,Sakda,8-Jan-15,Total dissolved phosphorus
3445661,14.9,Sakda,8-Jan-15,Sodium
3445662,2.5,Sakda,8-Jan-15,Potassium
3445664,12.64,Sakda,8-Jan-15,Magnesium
3445666,38,Sakda,8-Jan-15,Sulphates
3445667,0.317,Sakda,8-Jan-15,Iron
3445669,0,Sakda,8-Jan-15,Manganese
3445670,0,Sakda,8-Jan-15,Manganese
3445671,10.72,Sakda,8-Jan-15,Copper
3445675,2.15,Sakda,8-Jan-15,Lead
3445679,0,Sakda,8-Jan-15,Mercury
3445680,2,Sakda,8-Jan-15,Nickel
3445688,0,Sakda,8-Jan-15,Petroleum hydrocarbons
3445691,0,Sakda,8-Jan-15,"p,p-DDT"
3445692,0,Sakda,8-Jan-15,gamma-Hexachlorocyclohexane
3446197,12.69,Sakda,8-Jan-15,Dissolved oxygen
3446198,91.75,Sakda,8-Jan-15,Oxygen saturation
3446200,201.674,Sakda,8-Jan-15,Total hardness
3446204,270.2,Sakda,8-Jan-15,Total dissolved salts
3446206,0.018,Sakda,8-Jan-15,Nitrites
3446207,1.349,Sakda,8-Jan-15,Nitrates
3446209,0.039,Sakda,8-Jan-15,Orthophosphate-phosphorus
3446211,0.048,Sakda,8-Jan-15,Total dissolved phosphorus
3446212,14.9,Sakda,8-Jan-15,Sodium
3446213,2.5,Sakda,8-Jan-15,Potassium
3446215,12.16,Sakda,8-Jan-15,Magnesium
3446217,36,Sakda,8-Jan-15,Sulphates
3446218,0.381,Sakda,8-Jan-15,Iron
3446220,0,Sakda,8-Jan-15,Manganese
3446221,0,Sakda,8-Jan-15,Manganese
3446222,17.33,Sakda,8-Jan-15,Copper
3446226,1.51,Sakda,8-Jan-15,Lead
3446230,0,Sakda,8-Jan-15,Mercury
3446231,2,Sakda,8-Jan-15,Nickel
3446239,0,Sakda,8-Jan-15,Petroleum hydrocarbons
3446242,0,Sakda,8-Jan-15,"p,p-DDT"
3446243,0,Sakda,8-Jan-15,gamma-Hexachlorocyclohexane
3380692,11.62,Boonsri,9-Jan-15,Dissolved oxygen
3380693,85.5,Boonsri,9-Jan-15,Oxygen saturation
3380695,178.12,Boonsri,9-Jan-15,Total hardness
3380699,267,Boonsri,9-Jan-15,Total dissolved salts
3380701,0.01,Boonsri,9-Jan-15,Nitrites
3380702,1.054,Boonsri,9-Jan-15,Nitrates
3380704,0.042,Boonsri,9-Jan-15,Orthophosphate-phosphorus
3380706,22,Boonsri,9-Jan-15,Sodium
3380707,2,Boonsri,9-Jan-15,Potassium
3380709,17.46,Boonsri,9-Jan-15,Magnesium
3380711,25.21,Boonsri,9-Jan-15,Sulphates
3380717,0,Boonsri,9-Jan-15,Petroleum hydrocarbons
3381709,11.19,Boonsri,9-Jan-15,Dissolved oxygen
3381710,83.5,Boonsri,9-Jan-15,Oxygen saturation
3381712,165.42,Boonsri,9-Jan-15,Total hardness
3381716,262,Boonsri,9-Jan-15,Total dissolved salts
3381718,0.0153,Boonsri,9-Jan-15,Nitrites
3381719,1.031,Boonsri,9-Jan-15,Nitrates
3381721,0.04,Boonsri,9-Jan-15,Orthophosphate-phosphorus
3381723,20,Boonsri,9-Jan-15,Sodium
3381724,2,Boonsri,9-Jan-15,Potassium
3381726,17.46,Boonsri,9-Jan-15,Magnesium
3381728,24.87,Boonsri,9-Jan-15,Sulphates
3381734,0,Boonsri,9-Jan-15,Petroleum hydrocarbons
3382575,10.89,Boonsri,9-Jan-15,Dissolved oxygen
3382576,81.26,Boonsri,9-Jan-15,Oxygen saturation
3382578,174.19,Boonsri,9-Jan-15,Total hardness
3382582,256,Boonsri,9-Jan-15,Total dissolved salts
3382584,0.0129,Boonsri,9-Jan-15,Nitrites
3382585,1.066,Boonsri,9-Jan-15,Nitrates
3382587,0.044,Boonsri,9-Jan-15,Orthophosphate-phosphorus
3382589,22,Boonsri,9-Jan-15,Sodium
3382590,2,Boonsri,9-Jan-15,Potassium
3382592,17.46,Boonsri,9-Jan-15,Magnesium
3382594,26.37,Boonsri,9-Jan-15,Sulphates
3382600,0,Boonsri,9-Jan-15,Petroleum hydrocarbons
3395924,11.51,Chai,9-Jan-15,Dissolved oxygen
3395928,289,Chai,9-Jan-15,Total dissolved salts
3395930,0.009,Chai,9-Jan-15,Nitrites
3395931,1.74,Chai,9-Jan-15,Nitrates
3395933,0.055,Chai,9-Jan-15,Orthophosphate-phosphorus
3395935,0.059,Chai,9-Jan-15,Total dissolved phosphorus
3395936,2.79,Chai,9-Jan-15,Dissolved silicates
3395938,15,Chai,9-Jan-15,Magnesium
3395940,24.2,Chai,9-Jan-15,Sulphates
3395955,0,Chai,9-Jan-15,"p,p-DDT"
3395956,0,Chai,9-Jan-15,gamma-Hexachlorocyclohexane
3438124,11.92,Chai,9-Jan-15,Dissolved oxygen
3438128,290,Chai,9-Jan-15,Total dissolved salts
3438130,0.01,Chai,9-Jan-15,Nitrites
3438131,1.68,Chai,9-Jan-15,Nitrates
3438133,0.058,Chai,9-Jan-15,Orthophosphate-phosphorus
3438135,0.06,Chai,9-Jan-15,Total dissolved phosphorus
3438136,2.86,Chai,9-Jan-15,Dissolved silicates
3438138,15,Chai,9-Jan-15,Magnesium
3438140,14.2,Chai,9-Jan-15,Sulphates
3438146,0.0575,Chai,9-Jan-15,Mercury
3438156,0,Chai,9-Jan-15,"p,p-DDT"
3438157,0,Chai,9-Jan-15,gamma-Hexachlorocyclohexane
3439086,11.8,Chai,9-Jan-15,Dissolved oxygen
3439090,292,Chai,9-Jan-15,Total dissolved salts
3439092,0.011,Chai,9-Jan-15,Nitrites
3439093,1.72,Chai,9-Jan-15,Nitrates
3439095,0.062,Chai,9-Jan-15,Orthophosphate-phosphorus
3439097,0.062,Chai,9-Jan-15,Total dissolved phosphorus
3439098,3.04,Chai,9-Jan-15,Dissolved silicates
3439100,16,Chai,9-Jan-15,Magnesium
3439102,24,Chai,9-Jan-15,Sulphates
3439108,0.0404,Chai,9-Jan-15,Mercury
3439118,0,Chai,9-Jan-15,"p,p-DDT"
3439119,0,Chai,9-Jan-15,gamma-Hexachlorocyclohexane
1020296,0.327,Kannika,9-Jan-15,Methylosmoline
1021391,0.265,Kannika,9-Jan-15,Methylosmoline
1022547,0.317,Kannika,9-Jan-15,Methylosmoline
1023704,0.281,Sakda,9-Jan-15,Methylosmoline
1024825,0.293,Sakda,9-Jan-15,Methylosmoline
1025946,0.306,Sakda,9-Jan-15,Methylosmoline
992110,0.275,Boonsri,11-Jan-15,Methylosmoline
1005528,0.329,Chai,11-Jan-15,Methylosmoline
1006916,4.177,Chai,11-Jan-15,Methylosmoline
1008278,4.234,Chai,11-Jan-15,Methylosmoline
3385353,0.019,Decha,14-Jan-15,Nitrites
3385354,1.156,Decha,14-Jan-15,Nitrates
3385355,0.015,Decha,14-Jan-15,Orthophosphate-phosphorus
3395967,0.023,Chai,15-Jan-15,Nitrites
3395968,2.34,Chai,15-Jan-15,Nitrates
3395970,0.057,Chai,15-Jan-15,Orthophosphate-phosphorus
3395972,0.071,Chai,15-Jan-15,Total dissolved phosphorus
3395973,2.99,Chai,15-Jan-15,Dissolved silicates
3438168,0.02,Chai,15-Jan-15,Nitrites
3438169,2.32,Chai,15-Jan-15,Nitrates
3438171,0.062,Chai,15-Jan-15,Orthophosphate-phosphorus
3438173,0.083,Chai,15-Jan-15,Total dissolved phosphorus
3438174,3.01,Chai,15-Jan-15,Dissolved silicates
3439130,0.023,Chai,15-Jan-15,Nitrites
3439131,2.26,Chai,15-Jan-15,Nitrates
3439133,0.077,Chai,15-Jan-15,Orthophosphate-phosphorus
3439135,0.08,Chai,15-Jan-15,Total dissolved phosphorus
3439136,2.96,Chai,15-Jan-15,Dissolved silicates
3383448,11.3,Somchair,16-Jan-15,Dissolved oxygen
3383452,647,Somchair,16-Jan-15,Total dissolved salts
3383454,0.022,Somchair,16-Jan-15,Nitrites
3383455,2.26,Somchair,16-Jan-15,Nitrates
3383457,0.068,Somchair,16-Jan-15,Orthophosphate-phosphorus
3383459,0.068,Somchair,16-Jan-15,Total dissolved phosphorus
3383460,36,Somchair,16-Jan-15,Sodium
3383461,5.5,Somchair,16-Jan-15,Potassium
3383463,19,Somchair,16-Jan-15,Magnesium
3383465,59.3,Somchair,16-Jan-15,Sulphates
3383467,0,Somchair,16-Jan-15,Manganese
3383472,0.0356,Somchair,16-Jan-15,Mercury
3383480,0,Somchair,16-Jan-15,"p,p-DDT"
3383481,0,Somchair,16-Jan-15,gamma-Hexachlorocyclohexane
3384411,11.95,Busarakhan,16-Jan-15,Dissolved oxygen
3384413,235,Busarakhan,16-Jan-15,Total hardness
3384416,513,Busarakhan,16-Jan-15,Total dissolved salts
3384418,0.02,Busarakhan,16-Jan-15,Nitrites
3384419,1.91,Busarakhan,16-Jan-15,Nitrates
3384421,0.047,Busarakhan,16-Jan-15,Orthophosphate-phosphorus
3384423,0.047,Busarakhan,16-Jan-15,Total dissolved phosphorus
3384425,19,Busarakhan,16-Jan-15,Magnesium
3384427,87.7,Busarakhan,16-Jan-15,Sulphates
3384429,0,Busarakhan,16-Jan-15,Manganese
3384434,0.0875,Busarakhan,16-Jan-15,Mercury
3384443,0,Busarakhan,16-Jan-15,"p,p-DDT"
3384444,0,Busarakhan,16-Jan-15,gamma-Hexachlorocyclohexane
3385360,13.5,Decha,17-Jan-15,Dissolved oxygen
3385361,97.9,Decha,17-Jan-15,Oxygen saturation
3385363,241.78,Decha,17-Jan-15,Total hardness
3385367,525,Decha,17-Jan-15,Total dissolved salts
3385369,0.018,Decha,17-Jan-15,Nitrites
3385370,1.438,Decha,17-Jan-15,Nitrates
3385371,0.025,Decha,17-Jan-15,Orthophosphate-phosphorus
3385373,58.077,Decha,17-Jan-15,Sodium
3385374,5.56,Decha,17-Jan-15,Potassium
3385376,14.27,Decha,17-Jan-15,Magnesium
3385378,55.7,Decha,17-Jan-15,Sulphates
3385380,0.759,Decha,17-Jan-15,Manganese
3385391,0,Decha,17-Jan-15,Petroleum hydrocarbons
3385913,12.5,Achara,17-Jan-15,Dissolved oxygen
3385914,100,Achara,17-Jan-15,Oxygen saturation
3385916,160.1,Achara,17-Jan-15,Total hardness
3385920,0.041,Achara,17-Jan-15,Nitrites
3385921,1.75,Achara,17-Jan-15,Nitrates
3385923,0.025,Achara,17-Jan-15,Orthophosphate-phosphorus
3385925,1.4,Achara,17-Jan-15,Dissolved silicates
3385927,8.7,Achara,17-Jan-15,Magnesium
3385934,0,Achara,17-Jan-15,Mercury
3385941,0,Achara,17-Jan-15,Petroleum hydrocarbons
3385943,0,Achara,17-Jan-15,"p,p-DDT"
3385944,0,Achara,17-Jan-15,gamma-Hexachlorocyclohexane
3380735,0.016,Boonsri,21-Jan-15,Nitrites
3380736,1.371,Boonsri,21-Jan-15,Nitrates
3380738,0.034,Boonsri,21-Jan-15,Orthophosphate-phosphorus
3380740,0.091,Boonsri,21-Jan-15,Total dissolved phosphorus
3380751,0,Boonsri,21-Jan-15,"p,p-DDT"
3380752,0,Boonsri,21-Jan-15,gamma-Hexachlorocyclohexane
3393867,8.92,Tansanee,22-Jan-15,Dissolved oxygen
3393868,66.17,Tansanee,22-Jan-15,Oxygen saturation
3393870,368.368,Tansanee,22-Jan-15,Total hardness
3393874,993,Tansanee,22-Jan-15,Total dissolved salts
3393876,0.161,Tansanee,22-Jan-15,Nitrites
3393877,1.714,Tansanee,22-Jan-15,Nitrates
3393879,0.03,Tansanee,22-Jan-15,Orthophosphate-phosphorus
3393882,16.05,Tansanee,22-Jan-15,Magnesium
3393884,111.572,Tansanee,22-Jan-15,Sulphates
3393886,0.124,Tansanee,22-Jan-15,Manganese
3393887,15,Tansanee,22-Jan-15,Zinc
3393900,0,Tansanee,22-Jan-15,Petroleum hydrocarbons
3393903,0,Tansanee,22-Jan-15,"p,p-DDT"
3393904,0,Tansanee,22-Jan-15,gamma-Hexachlorocyclohexane
1009300,0.323,Somchair,24-Jan-15,Methylosmoline
1010076,0.298,Busarakhan,24-Jan-15,Methylosmoline
3448396,9,Kohsoom,28-Jan-15,Dissolved oxygen
3448397,69.9,Kohsoom,28-Jan-15,Oxygen saturation
3448399,319.981,Kohsoom,28-Jan-15,Total hardness
3448403,456,Kohsoom,28-Jan-15,Total dissolved salts
3448405,0.0861,Kohsoom,28-Jan-15,Nitrites
3448406,1.46,Kohsoom,28-Jan-15,Nitrates
3448408,0.2228,Kohsoom,28-Jan-15,Orthophosphate-phosphorus
3448410,0.2258,Kohsoom,28-Jan-15,Total dissolved phosphorus
3448411,36.8,Kohsoom,28-Jan-15,Sodium
3448412,4.7,Kohsoom,28-Jan-15,Potassium
3448414,18.22,Kohsoom,28-Jan-15,Magnesium
3448416,77.491,Kohsoom,28-Jan-15,Sulphates
3448418,0.0491,Kohsoom,28-Jan-15,Manganese
3448430,0,Kohsoom,28-Jan-15,Petroleum hydrocarbons
3448433,0,Kohsoom,28-Jan-15,"p,p-DDT"
3448434,0,Kohsoom,28-Jan-15,gamma-Hexachlorocyclohexane
990715,0.304,Boonsri,29-Jan-15,Methylosmoline
1004385,0.331,Kohsoom,29-Jan-15,Methylosmoline
3383500,11.6,Somchair,31-Jan-15,Dissolved oxygen
3383502,0.021,Somchair,31-Jan-15,Nitrites
3383503,2.6,Somchair,31-Jan-15,Nitrates
3383505,0.03,Somchair,31-Jan-15,Orthophosphate-phosphorus
3383507,0.035,Somchair,31-Jan-15,Total dissolved phosphorus
3384463,13.1,Busarakhan,31-Jan-15,Dissolved oxygen
3384465,0.041,Busarakhan,31-Jan-15,Nitrites
3384466,2.25,Busarakhan,31-Jan-15,Nitrates
3384468,0.063,Busarakhan,31-Jan-15,Orthophosphate-phosphorus
3384470,0.069,Busarakhan,31-Jan-15,Total dissolved phosphorus
3393908,10.15,Tansanee,5-Feb-15,Dissolved oxygen
3393909,95.76,Tansanee,5-Feb-15,Oxygen saturation
3393911,378.378,Tansanee,5-Feb-15,Total hardness
3393915,981,Tansanee,5-Feb-15,Total dissolved salts
3393917,0.056,Tansanee,5-Feb-15,Nitrites
3393918,4.427,Tansanee,5-Feb-15,Nitrates
3393920,0.111,Tansanee,5-Feb-15,Orthophosphate-phosphorus
3393923,19.94,Tansanee,5-Feb-15,Magnesium
3393925,123.324,Tansanee,5-Feb-15,Sulphates
3393927,0.05,Tansanee,5-Feb-15,Manganese
3393928,15,Tansanee,5-Feb-15,Zinc
3393934,0.015,Tansanee,5-Feb-15,Mercury
3393942,0,Tansanee,5-Feb-15,Petroleum hydrocarbons
3393945,0,Tansanee,5-Feb-15,"p,p-DDT"
3393946,0,Tansanee,5-Feb-15,gamma-Hexachlorocyclohexane
3396000,10.27,Chai,6-Feb-15,Dissolved oxygen
3396004,302,Chai,6-Feb-15,Total dissolved salts
3396006,0.02,Chai,6-Feb-15,Nitrites
3396007,2.27,Chai,6-Feb-15,Nitrates
3396009,0.051,Chai,6-Feb-15,Orthophosphate-phosphorus
3396011,0.062,Chai,6-Feb-15,Total dissolved phosphorus
3396013,11.8,Chai,6-Feb-15,Magnesium
3396015,31.6,Chai,6-Feb-15,Sulphates
3396016,0.354,Chai,6-Feb-15,Iron
3396018,0,Chai,6-Feb-15,Manganese
3396019,0,Chai,6-Feb-15,Manganese
3396033,0,Chai,6-Feb-15,"p,p-DDT"
3396034,0,Chai,6-Feb-15,gamma-Hexachlorocyclohexane
3438204,298,Chai,6-Feb-15,Total dissolved salts
3438206,0.02,Chai,6-Feb-15,Nitrites
3438207,2.1,Chai,6-Feb-15,Nitrates
3438209,0.05,Chai,6-Feb-15,Orthophosphate-phosphorus
3438211,0.058,Chai,6-Feb-15,Total dissolved phosphorus
3438213,11.8,Chai,6-Feb-15,Magnesium
3438215,36.5,Chai,6-Feb-15,Sulphates
3438216,0.231,Chai,6-Feb-15,Iron
3438218,0,Chai,6-Feb-15,Manganese
3438219,0,Chai,6-Feb-15,Manganese
3438233,0,Chai,6-Feb-15,"p,p-DDT"
3438234,0,Chai,6-Feb-15,gamma-Hexachlorocyclohexane
3439167,299,Chai,6-Feb-15,Total dissolved salts
3439169,0.009,Chai,6-Feb-15,Nitrites
3439170,1.81,Chai,6-Feb-15,Nitrates
3439172,0.01,Chai,6-Feb-15,Orthophosphate-phosphorus
3439174,0.041,Chai,6-Feb-15,Total dissolved phosphorus
3439176,12.8,Chai,6-Feb-15,Magnesium
3439178,35,Chai,6-Feb-15,Sulphates
3439179,0.161,Chai,6-Feb-15,Iron
3439181,0,Chai,6-Feb-15,Manganese
3439182,0,Chai,6-Feb-15,Manganese
3439196,0,Chai,6-Feb-15,"p,p-DDT"
3439197,0,Chai,6-Feb-15,gamma-Hexachlorocyclohexane
1005600,0.441,Chai,8-Feb-15,Methylosmoline
1006988,4.185,Chai,8-Feb-15,Methylosmoline
1008350,4.168,Chai,8-Feb-15,Methylosmoline
3380779,0.018,Boonsri,12-Feb-15,Nitrites
3380780,1.423,Boonsri,12-Feb-15,Nitrates
3380782,0.027,Boonsri,12-Feb-15,Orthophosphate-phosphorus
3380784,0.178,Boonsri,12-Feb-15,Total dissolved phosphorus
3443489,12.15,Kannika,12-Feb-15,Dissolved oxygen
3443490,92.68,Kannika,12-Feb-15,Oxygen saturation
3443492,203.632,Kannika,12-Feb-15,Total hardness
3443496,270.2,Kannika,12-Feb-15,Total dissolved salts
3443498,0.024,Kannika,12-Feb-15,Nitrites
3443499,1.641,Kannika,12-Feb-15,Nitrates
3443501,0.044,Kannika,12-Feb-15,Orthophosphate-phosphorus
3443503,0.05,Kannika,12-Feb-15,Total dissolved phosphorus
3443504,17.8,Kannika,12-Feb-15,Sodium
3443505,2.7,Kannika,12-Feb-15,Potassium
3443507,17.51,Kannika,12-Feb-15,Magnesium
3443509,0.493,Kannika,12-Feb-15,Iron
3443511,0.053,Kannika,12-Feb-15,Manganese
3443512,0,Kannika,12-Feb-15,Manganese
3443513,24.3,Kannika,12-Feb-15,Copper
3443517,2.48,Kannika,12-Feb-15,Lead
3443521,0,Kannika,12-Feb-15,Mercury
3443522,2,Kannika,12-Feb-15,Nickel
3443529,0,Kannika,12-Feb-15,Petroleum hydrocarbons
3443531,0,Kannika,12-Feb-15,"p,p-DDT"
3443532,0,Kannika,12-Feb-15,gamma-Hexachlorocyclohexane
