id,value,location,sample date,measure
2580690,1.7581,Chai,28-Nov-14,Nitrates
2580691,1.88,Chai,28-Nov-14,Total nitrogen
2580692,0.0584,Chai,28-Nov-14,Orthophosphate-phosphorus
2580693,0.066,Chai,28-Nov-14,Total phosphorus
2580694,2.28,Chai,28-Nov-14,Dissolved silicates
2580695,50.4,Chai,28-Nov-14,Calcium
2580696,11.6,Chai,28-Nov-14,Magnesium
2580697,18.95,Chai,28-Nov-14,Chlorides
890288,0.422,Boonsri,28-Nov-14,AGOC-3A
890290,0.276,Boonsri,28-Nov-14,Methylosmoline
890291,0.236,Boonsri,28-Nov-14,Chlorodinine
891723,0.958,Boonsri,28-Nov-14,AGOC-3A
891725,0.296,Boonsri,28-Nov-14,Methylosmoline
891726,0.224,Boonsri,28-Nov-14,Chlorodinine
893119,0.318,Boonsri,28-Nov-14,AGOC-3A
893121,0.316,Boonsri,28-Nov-14,Methylosmoline
893122,0.226,Boonsri,28-Nov-14,Chlorodinine
2576244,7,Tansanee,3-Dec-14,Water temperature
2576247,10.42,Tansanee,3-Dec-14,Dissolved oxygen
2576248,77.3,Tansanee,3-Dec-14,Oxygen saturation
2576250,245.065,Tansanee,3-Dec-14,Total hardness
2576251,260.104,Tansanee,3-Dec-14,Bicarbonates
2576254,898,Tansanee,3-Dec-14,Total dissolved salts
2576255,4.671,Tansanee,3-Dec-14,Ammonium
2576256,2.052,Tansanee,3-Dec-14,Nitrites
2576257,4.989,Tansanee,3-Dec-14,Nitrates
2576258,13.849,Tansanee,3-Dec-14,Total nitrogen
2576259,0.221,Tansanee,3-Dec-14,Orthophosphate-phosphorus
2576260,0.391,Tansanee,3-Dec-14,Total phosphorus
2576261,107.14,Tansanee,3-Dec-14,Calcium
2576262,19.75,Tansanee,3-Dec-14,Magnesium
2576263,256.92,Tansanee,3-Dec-14,Chlorides
2576264,59.34,Tansanee,3-Dec-14,Sulphates
2576266,0,Tansanee,3-Dec-14,Manganese
2576267,7.14,Tansanee,3-Dec-14,Biochemical Oxygen
2576268,44.57,Tansanee,3-Dec-14,Chemical Oxygen Demand (Cr)
2576269,14.3,Tansanee,3-Dec-14,Chemical Oxygen Demand (Mn)
2576270,3.44,Tansanee,3-Dec-14,Total organic carbon
2576271,2.88,Tansanee,3-Dec-14,Dissolved organic carbon
2576272,0,Tansanee,3-Dec-14,Anionic active surfactants
2562283,9,Boonsri,5-Dec-14,Water temperature
2562286,10.98,Boonsri,5-Dec-14,Dissolved oxygen
2562287,98.12,Boonsri,5-Dec-14,Oxygen saturation
2562289,182.04,Boonsri,5-Dec-14,Total hardness
2562290,197.64,Boonsri,5-Dec-14,Bicarbonates
2562293,252,Boonsri,5-Dec-14,Total dissolved salts
2562294,0.154,Boonsri,5-Dec-14,Ammonium
2562295,0.016,Boonsri,5-Dec-14,Nitrites
2562296,1.376,Boonsri,5-Dec-14,Nitrates
2562297,2.13,Boonsri,5-Dec-14,Total nitrogen
2562298,0.145,Boonsri,5-Dec-14,Orthophosphate-phosphorus
2562299,0.17,Boonsri,5-Dec-14,Total phosphorus
2562300,3.2,Boonsri,5-Dec-14,Dissolved silicates
2562301,18,Boonsri,5-Dec-14,Sodium
2562302,3,Boonsri,5-Dec-14,Potassium
2562303,46.02,Boonsri,5-Dec-14,Calcium
2562304,16.49,Boonsri,5-Dec-14,Magnesium
2562305,12.25,Boonsri,5-Dec-14,Chlorides
2562306,22.02,Boonsri,5-Dec-14,Sulphates
2562308,1.9,Boonsri,5-Dec-14,Biochemical Oxygen
2562309,13.26,Boonsri,5-Dec-14,Chemical Oxygen Demand (Cr)
2562310,2.75,Boonsri,5-Dec-14,Chemical Oxygen Demand (Mn)
2562311,0.251,Boonsri,5-Dec-14,Anionic active surfactants
2578720,8.1,Chai,5-Dec-14,Water temperature
2578723,10.85,Chai,5-Dec-14,Dissolved oxygen
2578724,0.0741,Chai,5-Dec-14,Ammonium
2578725,0.0149,Chai,5-Dec-14,Nitrites
2578726,1.6482,Chai,5-Dec-14,Nitrates
2578727,1.8,Chai,5-Dec-14,Total nitrogen
2578728,0.0659,Chai,5-Dec-14,Orthophosphate-phosphorus
2578729,0.09,Chai,5-Dec-14,Total phosphorus
2578730,2.96,Chai,5-Dec-14,Dissolved silicates
2578732,1.03,Chai,5-Dec-14,Biochemical Oxygen
2579714,8,Chai,5-Dec-14,Water temperature
2579717,10.95,Chai,5-Dec-14,Dissolved oxygen
2579718,0.03822,Chai,5-Dec-14,Ammonium
2579719,0.01,Chai,5-Dec-14,Nitrites
2579720,1.6982,Chai,5-Dec-14,Nitrates
2579721,1.8,Chai,5-Dec-14,Total nitrogen
2579722,0.06194,Chai,5-Dec-14,Orthophosphate-phosphorus
2579723,0.09,Chai,5-Dec-14,Total phosphorus
2579724,2.93,Chai,5-Dec-14,Dissolved silicates
2579726,0.95,Chai,5-Dec-14,Biochemical Oxygen
2580711,8,Chai,5-Dec-14,Water temperature
2580714,10.93,Chai,5-Dec-14,Dissolved oxygen
2580715,0.02886,Chai,5-Dec-14,Ammonium
2580716,0.00912,Chai,5-Dec-14,Nitrites
2580717,1.6783,Chai,5-Dec-14,Nitrates
2580718,1.73,Chai,5-Dec-14,Total nitrogen
2580719,0.0531,Chai,5-Dec-14,Orthophosphate-phosphorus
2580720,0.08,Chai,5-Dec-14,Total phosphorus
2580721,2.9,Chai,5-Dec-14,Dissolved silicates
2580723,1.1,Chai,5-Dec-14,Biochemical Oxygen
2565474,3,Somchair,6-Dec-14,Water temperature
2565477,10.95,Somchair,6-Dec-14,Dissolved oxygen
2565481,582,Somchair,6-Dec-14,Total dissolved salts
2565482,0.14352,Somchair,6-Dec-14,Ammonium
2565483,0.02888,Somchair,6-Dec-14,Nitrites
2565484,1.9678,Somchair,6-Dec-14,Nitrates
2565485,2.65,Somchair,6-Dec-14,Total nitrogen
2565486,0.0434,Somchair,6-Dec-14,Orthophosphate-phosphorus
2565487,0.064,Somchair,6-Dec-14,Total phosphorus
2565488,70,Somchair,6-Dec-14,Calcium
2565489,11.6,Somchair,6-Dec-14,Magnesium
2565490,97.22,Somchair,6-Dec-14,Chlorides
2565491,37.5,Somchair,6-Dec-14,Zinc
2565493,2.6,Somchair,6-Dec-14,Copper
2565495,3.1,Somchair,6-Dec-14,Chromium
2565497,2.9,Somchair,6-Dec-14,Lead
2565499,0,Somchair,6-Dec-14,Cadmium
2565501,0.0347,Somchair,6-Dec-14,Mercury
2565503,1.9,Somchair,6-Dec-14,Nickel
2565505,1.6,Somchair,6-Dec-14,Arsenic
2565507,0,Somchair,6-Dec-14,Biochemical Oxygen
2565508,21.65,Somchair,6-Dec-14,Chemical Oxygen Demand (Cr)
2565509,3.26,Somchair,6-Dec-14,Chemical Oxygen Demand (Mn)
2565510,0,Somchair,6-Dec-14,Atrazine
2565511,0,Somchair,6-Dec-14,"p,p-DDT"
2565512,0,Somchair,6-Dec-14,gamma-Hexachlorocyclohexane
2566483,4,Busarakhan,6-Dec-14,Water temperature
2566486,10.77,Busarakhan,6-Dec-14,Dissolved oxygen
2566488,239,Busarakhan,6-Dec-14,Total hardness
2566491,486,Busarakhan,6-Dec-14,Total dissolved salts
2566492,0.03588,Busarakhan,6-Dec-14,Ammonium
2566493,0.0109,Busarakhan,6-Dec-14,Nitrites
2566494,1.7881,Busarakhan,6-Dec-14,Nitrates
2566495,2.14,Busarakhan,6-Dec-14,Total nitrogen
2566496,0.072,Busarakhan,6-Dec-14,Orthophosphate-phosphorus
2566497,0.088,Busarakhan,6-Dec-14,Total phosphorus
2566498,1.48,Busarakhan,6-Dec-14,Dissolved silicates
2566499,83.6,Busarakhan,6-Dec-14,Calcium
2566500,7.1,Busarakhan,6-Dec-14,Magnesium
2566501,39.66,Busarakhan,6-Dec-14,Chlorides
2566502,37.5,Busarakhan,6-Dec-14,Zinc
2566504,1.6,Busarakhan,6-Dec-14,Copper
2566506,1.8,Busarakhan,6-Dec-14,Chromium
2566508,2,Busarakhan,6-Dec-14,Lead
2566510,0,Busarakhan,6-Dec-14,Cadmium
2566512,0.038,Busarakhan,6-Dec-14,Mercury
2566514,0,Busarakhan,6-Dec-14,Nickel
2566516,1.3,Busarakhan,6-Dec-14,Arsenic
2566518,1.04,Busarakhan,6-Dec-14,Biochemical Oxygen
2566519,19.68,Busarakhan,6-Dec-14,Chemical Oxygen Demand (Cr)
2566520,3.11,Busarakhan,6-Dec-14,Chemical Oxygen Demand (Mn)
2566521,0,Busarakhan,6-Dec-14,Atrazine
2566522,0,Busarakhan,6-Dec-14,"p,p-DDT"
2566523,0,Busarakhan,6-Dec-14,gamma-Hexachlorocyclohexane
2567100,12.4,Decha,10-Dec-14,Dissolved oxygen
2567103,0.543,Decha,10-Dec-14,Ammonium
2567104,0.081,Decha,10-Dec-14,Nitrites
2567105,0.717,Decha,10-Dec-14,Nitrates
2567106,4,Decha,10-Dec-14,Total nitrogen
2567107,0.02,Decha,10-Dec-14,Orthophosphate-phosphorus
2567108,0.108,Decha,10-Dec-14,Total phosphorus
2567109,2.423,Decha,10-Dec-14,Dissolved silicates
2567110,0.646,Decha,10-Dec-14,Iron
2567112,2.209,Decha,10-Dec-14,Manganese
2567113,1.491,Decha,10-Dec-14,Manganese
2567114,176.86,Decha,10-Dec-14,Zinc
2567115,4.63,Decha,10-Dec-14,Copper
2567116,0,Decha,10-Dec-14,Chromium
2567118,1.36,Decha,10-Dec-14,Lead
2567120,0.22,Decha,10-Dec-14,Cadmium
2567121,0.02,Decha,10-Dec-14,Mercury
2567123,4.06,Decha,10-Dec-14,Nickel
2567125,1.26,Decha,10-Dec-14,Arsenic
2567127,2.9,Decha,10-Dec-14,Biochemical Oxygen
2567128,35.1,Decha,10-Dec-14,Chemical Oxygen Demand (Cr)
2567129,3.8,Decha,10-Dec-14,Chemical Oxygen Demand (Mn)
2567130,0.2,Decha,10-Dec-14,Petroleum hydrocarbons
2576274,5,Tansanee,10-Dec-14,Water temperature
2576277,13.54,Tansanee,10-Dec-14,Dissolved oxygen
2576278,105.78,Tansanee,10-Dec-14,Oxygen saturation
2576280,220.101,Tansanee,10-Dec-14,Total hardness
2576281,214.537,Tansanee,10-Dec-14,Bicarbonates
2576284,914,Tansanee,10-Dec-14,Total dissolved salts
2576285,4.039,Tansanee,10-Dec-14,Ammonium
2576286,0.147,Tansanee,10-Dec-14,Nitrites
2576287,3.727,Tansanee,10-Dec-14,Nitrates
2576288,8.27,Tansanee,10-Dec-14,Total nitrogen
2576289,0.246,Tansanee,10-Dec-14,Orthophosphate-phosphorus
2576290,0.384,Tansanee,10-Dec-14,Total phosphorus
2576291,98.41,Tansanee,10-Dec-14,Calcium
2576292,16.37,Tansanee,10-Dec-14,Magnesium
2576293,338.735,Tansanee,10-Dec-14,Chlorides
2576294,102.63,Tansanee,10-Dec-14,Sulphates
2576296,0.037,Tansanee,10-Dec-14,Manganese
2576297,5.18,Tansanee,10-Dec-14,Biochemical Oxygen
2576298,19.934,Tansanee,10-Dec-14,Chemical Oxygen Demand (Cr)
2576299,6.31,Tansanee,10-Dec-14,Chemical Oxygen Demand (Mn)
2576300,3.75,Tansanee,10-Dec-14,Total organic carbon
2576301,3.59,Tansanee,10-Dec-14,Dissolved organic carbon
2576302,0.1846,Tansanee,10-Dec-14,Anionic active surfactants
2578738,5,Chai,10-Dec-14,Water temperature
2578741,10.9,Chai,10-Dec-14,Dissolved oxygen
2578742,0.06162,Chai,10-Dec-14,Ammonium
2578743,0.00912,Chai,10-Dec-14,Nitrites
2578744,1.6681,Chai,10-Dec-14,Nitrates
2578745,1.9,Chai,10-Dec-14,Total nitrogen
2578746,0.0593,Chai,10-Dec-14,Orthophosphate-phosphorus
2578747,0.08,Chai,10-Dec-14,Total phosphorus
2578748,2.85,Chai,10-Dec-14,Dissolved silicates
2578749,0.033,Chai,10-Dec-14,Mercury
2578752,1.7,Chai,10-Dec-14,Biochemical Oxygen
2578753,0,Chai,10-Dec-14,Atrazine
2578754,0,Chai,10-Dec-14,"p,p-DDT"
2578755,0,Chai,10-Dec-14,gamma-Hexachlorocyclohexane
2579732,5,Chai,10-Dec-14,Water temperature
2579735,11.15,Chai,10-Dec-14,Dissolved oxygen
2579736,0.03432,Chai,10-Dec-14,Ammonium
2579737,0.0119,Chai,10-Dec-14,Nitrites
2579738,1.6582,Chai,10-Dec-14,Nitrates
2579739,1.9,Chai,10-Dec-14,Total nitrogen
2579740,0.059,Chai,10-Dec-14,Orthophosphate-phosphorus
2579741,0.08,Chai,10-Dec-14,Total phosphorus
2579742,2.83,Chai,10-Dec-14,Dissolved silicates
2579743,0.0611,Chai,10-Dec-14,Mercury
2579746,1.63,Chai,10-Dec-14,Biochemical Oxygen
2579747,0,Chai,10-Dec-14,Atrazine
2579748,0,Chai,10-Dec-14,"p,p-DDT"
2579749,0,Chai,10-Dec-14,gamma-Hexachlorocyclohexane
2580729,5,Chai,10-Dec-14,Water temperature
2580732,11.14,Chai,10-Dec-14,Dissolved oxygen
2580733,0,Chai,10-Dec-14,Ammonium
2580734,0.0131,Chai,10-Dec-14,Nitrites
2580735,1.6582,Chai,10-Dec-14,Nitrates
2580736,1.9,Chai,10-Dec-14,Total nitrogen
2580737,0.06,Chai,10-Dec-14,Orthophosphate-phosphorus
2580738,0.08,Chai,10-Dec-14,Total phosphorus
2580739,2.79,Chai,10-Dec-14,Dissolved silicates
2580740,0.0461,Chai,10-Dec-14,Mercury
2580743,1.28,Chai,10-Dec-14,Biochemical Oxygen
2580744,0,Chai,10-Dec-14,Atrazine
2580745,0,Chai,10-Dec-14,"p,p-DDT"
2580746,0,Chai,10-Dec-14,gamma-Hexachlorocyclohexane
2562319,5,Boonsri,11-Dec-14,Water temperature
2562322,12.26,Boonsri,11-Dec-14,Dissolved oxygen
2562323,99.11,Boonsri,11-Dec-14,Oxygen saturation
2562325,130.69,Boonsri,11-Dec-14,Total hardness
2562326,176.9,Boonsri,11-Dec-14,Bicarbonates
2562329,249,Boonsri,11-Dec-14,Total dissolved salts
2562330,0.0714,Boonsri,11-Dec-14,Ammonium
2562331,0.0141,Boonsri,11-Dec-14,Nitrites
2562332,1.271,Boonsri,11-Dec-14,Nitrates
2562333,1.84,Boonsri,11-Dec-14,Total nitrogen
2562334,0.128,Boonsri,11-Dec-14,Orthophosphate-phosphorus
2562335,0.156,Boonsri,11-Dec-14,Total phosphorus
2562336,2.9,Boonsri,11-Dec-14,Dissolved silicates
2562337,22,Boonsri,11-Dec-14,Sodium
2562338,3,Boonsri,11-Dec-14,Potassium
2562339,30.15,Boonsri,11-Dec-14,Calcium
2562340,13.58,Boonsri,11-Dec-14,Magnesium
2562341,13.2,Boonsri,11-Dec-14,Chlorides
2562342,33.81,Boonsri,11-Dec-14,Sulphates
2562343,46.8,Boonsri,11-Dec-14,Zinc
2562345,3.472,Boonsri,11-Dec-14,Copper
2562347,1.209,Boonsri,11-Dec-14,Chromium
2562349,1.895,Boonsri,11-Dec-14,Lead
2562351,0,Boonsri,11-Dec-14,Cadmium
2562353,0,Boonsri,11-Dec-14,Mercury
2562355,1.251,Boonsri,11-Dec-14,Arsenic
2562357,1.95,Boonsri,11-Dec-14,Biochemical Oxygen
2562358,11.46,Boonsri,11-Dec-14,Chemical Oxygen Demand (Cr)
2562359,2.24,Boonsri,11-Dec-14,Chemical Oxygen Demand (Mn)
2562360,1.951,Boonsri,11-Dec-14,Total organic carbon
2562361,0.101,Boonsri,11-Dec-14,Anionic active surfactants
2562363,0,Boonsri,11-Dec-14,"p,p-DDT"
2562364,0,Boonsri,11-Dec-14,gamma-Hexachlorocyclohexane
2563414,5,Boonsri,11-Dec-14,Water temperature
2563417,11.97,Boonsri,11-Dec-14,Dissolved oxygen
2563418,96.76,Boonsri,11-Dec-14,Oxygen saturation
2563420,122.67,Boonsri,11-Dec-14,Total hardness
2563421,170.8,Boonsri,11-Dec-14,Bicarbonates
2563424,250,Boonsri,11-Dec-14,Total dissolved salts
2563425,0.066,Boonsri,11-Dec-14,Ammonium
2563426,0.0258,Boonsri,11-Dec-14,Nitrites
2563427,1.112,Boonsri,11-Dec-14,Nitrates
2563428,1.68,Boonsri,11-Dec-14,Total nitrogen
2563429,0.132,Boonsri,11-Dec-14,Orthophosphate-phosphorus
2563430,0.172,Boonsri,11-Dec-14,Total phosphorus
2563431,2.6,Boonsri,11-Dec-14,Dissolved silicates
2563432,23,Boonsri,11-Dec-14,Sodium
2563433,2,Boonsri,11-Dec-14,Potassium
2563434,26.98,Boonsri,11-Dec-14,Calcium
2563435,13.58,Boonsri,11-Dec-14,Magnesium
2563436,10.77,Boonsri,11-Dec-14,Chlorides
2563437,37.06,Boonsri,11-Dec-14,Sulphates
2563438,47.3,Boonsri,11-Dec-14,Zinc
2563440,3.509,Boonsri,11-Dec-14,Copper
2563442,1.278,Boonsri,11-Dec-14,Chromium
2563444,2.007,Boonsri,11-Dec-14,Lead
2563446,0,Boonsri,11-Dec-14,Cadmium
2563448,0,Boonsri,11-Dec-14,Mercury
2563450,1.304,Boonsri,11-Dec-14,Arsenic
2563452,1.25,Boonsri,11-Dec-14,Biochemical Oxygen
2563453,13.37,Boonsri,11-Dec-14,Chemical Oxygen Demand (Cr)
2563454,1.84,Boonsri,11-Dec-14,Chemical Oxygen Demand (Mn)
2563455,1.808,Boonsri,11-Dec-14,Total organic carbon
2563456,0,Boonsri,11-Dec-14,Anionic active surfactants
2563458,0,Boonsri,11-Dec-14,"p,p-DDT"
2563459,0,Boonsri,11-Dec-14,gamma-Hexachlorocyclohexane
2564509,5,Boonsri,11-Dec-14,Water temperature
2564512,11.04,Boonsri,11-Dec-14,Dissolved oxygen
2564513,89.24,Boonsri,11-Dec-14,Oxygen saturation
2564515,138.53,Boonsri,11-Dec-14,Total hardness
2564516,178.12,Boonsri,11-Dec-14,Bicarbonates
2564519,254,Boonsri,11-Dec-14,Total dissolved salts
2564520,0.0932,Boonsri,11-Dec-14,Ammonium
2564521,0.0105,Boonsri,11-Dec-14,Nitrites
2564522,1.139,Boonsri,11-Dec-14,Nitrates
2564523,1.73,Boonsri,11-Dec-14,Total nitrogen
2564524,0.098,Boonsri,11-Dec-14,Orthophosphate-phosphorus
2564525,0.153,Boonsri,11-Dec-14,Total phosphorus
2564526,2.4,Boonsri,11-Dec-14,Dissolved silicates
2564527,23,Boonsri,11-Dec-14,Sodium
2564528,2,Boonsri,11-Dec-14,Potassium
2564529,28.56,Boonsri,11-Dec-14,Calcium
2564530,13.58,Boonsri,11-Dec-14,Magnesium
2564531,12.85,Boonsri,11-Dec-14,Chlorides
2564532,35.27,Boonsri,11-Dec-14,Sulphates
2564533,45.9,Boonsri,11-Dec-14,Zinc
2564535,3.567,Boonsri,11-Dec-14,Copper
2564537,1.325,Boonsri,11-Dec-14,Chromium
2564539,1.802,Boonsri,11-Dec-14,Lead
2564541,0,Boonsri,11-Dec-14,Cadmium
2564543,0.017,Boonsri,11-Dec-14,Mercury
2564545,1.725,Boonsri,11-Dec-14,Arsenic
2564547,1.6,Boonsri,11-Dec-14,Biochemical Oxygen
2564548,12.41,Boonsri,11-Dec-14,Chemical Oxygen Demand (Cr)
2564549,1.92,Boonsri,11-Dec-14,Chemical Oxygen Demand (Mn)
2564550,2.012,Boonsri,11-Dec-14,Total organic carbon
2564551,0.105,Boonsri,11-Dec-14,Anionic active surfactants
2564553,0,Boonsri,11-Dec-14,"p,p-DDT"
2564554,0,Boonsri,11-Dec-14,gamma-Hexachlorocyclohexane
2565518,5,Somchair,11-Dec-14,Water temperature
2565521,10.12,Somchair,11-Dec-14,Dissolved oxygen
2565522,0.38454,Somchair,11-Dec-14,Ammonium
2565523,0.0192,Somchair,11-Dec-14,Nitrites
2565524,1.8979,Somchair,11-Dec-14,Nitrates
2565525,2.7,Somchair,11-Dec-14,Total nitrogen
2565526,0.0398,Somchair,11-Dec-14,Orthophosphate-phosphorus
2565527,0.045,Somchair,11-Dec-14,Total phosphorus
2565529,0.96,Somchair,11-Dec-14,Biochemical Oxygen
2566529,3.5,Busarakhan,11-Dec-14,Water temperature
2566532,10.02,Busarakhan,11-Dec-14,Dissolved oxygen
2566533,0.08892,Busarakhan,11-Dec-14,Ammonium
2566534,0.0161,Busarakhan,11-Dec-14,Nitrites
2566535,1.8281,Busarakhan,11-Dec-14,Nitrates
2566536,2.17,Busarakhan,11-Dec-14,Total nitrogen
2566537,0.07009,Busarakhan,11-Dec-14,Orthophosphate-phosphorus
2566538,0.081,Busarakhan,11-Dec-14,Total phosphorus
2566539,1.45,Busarakhan,11-Dec-14,Dissolved silicates
2566541,1.06,Busarakhan,11-Dec-14,Biochemical Oxygen
2623260,6.1,Kannika,11-Dec-14,Water temperature
2623263,11.69,Kannika,11-Dec-14,Dissolved oxygen
2623265,198,Kannika,11-Dec-14,Total hardness
2623266,188.49,Kannika,11-Dec-14,Bicarbonates
2623269,262.4,Kannika,11-Dec-14,Total dissolved salts
2623270,0.25194,Kannika,11-Dec-14,Ammonium
2623271,0.01976,Kannika,11-Dec-14,Nitrites
2623272,1.2995,Kannika,11-Dec-14,Nitrates
2623273,2.23,Kannika,11-Dec-14,Total nitrogen
2623274,0.05868,Kannika,11-Dec-14,Orthophosphate-phosphorus
2623275,0.113,Kannika,11-Dec-14,Total phosphorus
2623276,54.5,Kannika,11-Dec-14,Calcium
2623277,15.07,Kannika,11-Dec-14,Magnesium
2623278,19.97,Kannika,11-Dec-14,Chlorides
2623279,0.642,Kannika,11-Dec-14,Iron
2623281,0.038,Kannika,11-Dec-14,Manganese
2623282,0,Kannika,11-Dec-14,Manganese
2623283,37.5,Kannika,11-Dec-14,Zinc
2623285,19.22,Kannika,11-Dec-14,Copper
2623287,0,Kannika,11-Dec-14,Chromium
2623289,1.85,Kannika,11-Dec-14,Lead
2623291,0,Kannika,11-Dec-14,Cadmium
2623293,0,Kannika,11-Dec-14,Mercury
2623294,0,Kannika,11-Dec-14,Nickel
2623296,1.4,Kannika,11-Dec-14,Arsenic
2623298,1.89,Kannika,11-Dec-14,Biochemical Oxygen
2623299,6.95,Kannika,11-Dec-14,Chemical Oxygen Demand (Cr)
2623300,3.19,Kannika,11-Dec-14,Chemical Oxygen Demand (Mn)
2623301,0,Kannika,11-Dec-14,Petroleum hydrocarbons
2623302,0,Kannika,11-Dec-14,Atrazine
2623303,0,Kannika,11-Dec-14,"p,p-DDT"
2623304,0,Kannika,11-Dec-14,gamma-Hexachlorocyclohexane
2623762,6.1,Kannika,11-Dec-14,Water temperature
2623765,11.18,Kannika,11-Dec-14,Dissolved oxygen
2623767,196,Kannika,11-Dec-14,Total hardness
2623768,185.44,Kannika,11-Dec-14,Bicarbonates
2623771,271.2,Kannika,11-Dec-14,Total dissolved salts
2623772,0.2379,Kannika,11-Dec-14,Ammonium
2623773,0.0179,Kannika,11-Dec-14,Nitrites
2623774,1.20006,Kannika,11-Dec-14,Nitrates
2623775,2.2,Kannika,11-Dec-14,Total nitrogen
2623776,0.0548,Kannika,11-Dec-14,Orthophosphate-phosphorus
2623777,0.109,Kannika,11-Dec-14,Total phosphorus
2623778,52.9,Kannika,11-Dec-14,Calcium
2623779,15.56,Kannika,11-Dec-14,Magnesium
2623780,19.58,Kannika,11-Dec-14,Chlorides
2623781,0.365,Kannika,11-Dec-14,Iron
2623783,0,Kannika,11-Dec-14,Manganese
2623784,0,Kannika,11-Dec-14,Manganese
2623785,37.5,Kannika,11-Dec-14,Zinc
2623787,13.35,Kannika,11-Dec-14,Copper
2623789,0,Kannika,11-Dec-14,Chromium
2623791,0.75,Kannika,11-Dec-14,Lead
2623793,0,Kannika,11-Dec-14,Cadmium
2623795,0,Kannika,11-Dec-14,Mercury
2623796,0,Kannika,11-Dec-14,Nickel
2623798,1.4,Kannika,11-Dec-14,Arsenic
2623800,1.84,Kannika,11-Dec-14,Biochemical Oxygen
2623801,6.95,Kannika,11-Dec-14,Chemical Oxygen Demand (Cr)
2623802,3.07,Kannika,11-Dec-14,Chemical Oxygen Demand (Mn)
2623803,0,Kannika,11-Dec-14,Petroleum hydrocarbons
2623804,0,Kannika,11-Dec-14,Atrazine
2623805,0,Kannika,11-Dec-14,"p,p-DDT"
2623806,0,Kannika,11-Dec-14,gamma-Hexachlorocyclohexane
2624266,6,Kannika,11-Dec-14,Water temperature
2624269,11.48,Kannika,11-Dec-14,Dissolved oxygen
2624271,196,Kannika,11-Dec-14,Total hardness
2624272,188.49,Kannika,11-Dec-14,Bicarbonates
2624275,265.2,Kannika,11-Dec-14,Total dissolved salts
2624276,0.24492,Kannika,11-Dec-14,Ammonium
2624277,0.0188,Kannika,11-Dec-14,Nitrites
2624278,1.2995,Kannika,11-Dec-14,Nitrates
2624279,2.28,Kannika,11-Dec-14,Total nitrogen
2624280,0.0567,Kannika,11-Dec-14,Orthophosphate-phosphorus
2624281,0.11,Kannika,11-Dec-14,Total phosphorus
2624282,53.7,Kannika,11-Dec-14,Calcium
2624283,15.07,Kannika,11-Dec-14,Magnesium
2624284,19.97,Kannika,11-Dec-14,Chlorides
2624285,0.54,Kannika,11-Dec-14,Iron
2624287,0.035,Kannika,11-Dec-14,Manganese
2624288,0,Kannika,11-Dec-14,Manganese
2624289,37.5,Kannika,11-Dec-14,Zinc
2624291,10.64,Kannika,11-Dec-14,Copper
2624293,0,Kannika,11-Dec-14,Chromium
2624295,2.76,Kannika,11-Dec-14,Lead
2624297,0,Kannika,11-Dec-14,Cadmium
2624299,0,Kannika,11-Dec-14,Mercury
2624300,0,Kannika,11-Dec-14,Nickel
2624302,1.4,Kannika,11-Dec-14,Arsenic
2624304,2.05,Kannika,11-Dec-14,Biochemical Oxygen
2624305,6.95,Kannika,11-Dec-14,Chemical Oxygen Demand (Cr)
2624306,3.13,Kannika,11-Dec-14,Chemical Oxygen Demand (Mn)
2624307,0,Kannika,11-Dec-14,Petroleum hydrocarbons
2624308,0,Kannika,11-Dec-14,Atrazine
2624309,0,Kannika,11-Dec-14,"p,p-DDT"
2624310,0,Kannika,11-Dec-14,gamma-Hexachlorocyclohexane
2624763,6,Sakda,11-Dec-14,Water temperature
2624766,10.95,Sakda,11-Dec-14,Dissolved oxygen
2624768,194,Sakda,11-Dec-14,Total hardness
2624769,188.49,Sakda,11-Dec-14,Bicarbonates
2624772,274.8,Sakda,11-Dec-14,Total dissolved salts
2624773,0.15522,Sakda,11-Dec-14,Ammonium
2624774,0.0188,Sakda,11-Dec-14,Nitrites
2624775,1.39894,Sakda,11-Dec-14,Nitrates
2624776,2.09,Sakda,11-Dec-14,Total nitrogen
2624777,0.0267,Sakda,11-Dec-14,Orthophosphate-phosphorus
2624778,0.065,Sakda,11-Dec-14,Total phosphorus
2624779,52.9,Sakda,11-Dec-14,Calcium
2624780,15.07,Sakda,11-Dec-14,Magnesium
2624781,23.89,Sakda,11-Dec-14,Chlorides
2624782,0.251,Sakda,11-Dec-14,Iron
2624784,0,Sakda,11-Dec-14,Manganese
2624785,0,Sakda,11-Dec-14,Manganese
2624786,37.5,Sakda,11-Dec-14,Zinc
2624788,19.28,Sakda,11-Dec-14,Copper
2624790,0,Sakda,11-Dec-14,Chromium
2624792,1.78,Sakda,11-Dec-14,Lead
2624794,0,Sakda,11-Dec-14,Cadmium
2624796,0,Sakda,11-Dec-14,Mercury
2624797,0,Sakda,11-Dec-14,Nickel
2624799,1.6,Sakda,11-Dec-14,Arsenic
2624801,1.18,Sakda,11-Dec-14,Biochemical Oxygen
2624802,6.95,Sakda,11-Dec-14,Chemical Oxygen Demand (Cr)
2624803,3.58,Sakda,11-Dec-14,Chemical Oxygen Demand (Mn)
2624804,0,Sakda,11-Dec-14,Petroleum hydrocarbons
2624805,0,Sakda,11-Dec-14,Atrazine
2624806,0,Sakda,11-Dec-14,"p,p-DDT"
