value,location,sample date,measure
34.8,Chai,27-Aug-06,Chlorides
82.8,Chai,27-Aug-06,Oxygen saturation
105.6,Chai,27-Aug-06,Oxygen saturation
105.6,Chai,27-Aug-06,Oxygen saturation
283,Chai,27-Aug-06,Total dissolved salts
300,Chai,27-Aug-06,Total dissolved salts
320,Chai,27-Aug-06,Total dissolved salts
0.005,Chai,2-Sep-06,Heptachloroepoxide
0.005,Chai,2-Sep-06,Heptachlor
0.005,Chai,2-Sep-06,Dieldrin
0.005,Chai,2-Sep-06,Endrin
0.005,Chai,2-Sep-06,Orthophosphate-phosphorus
0.005,Chai,2-Sep-06,Heptachloroepoxide
0.005,Chai,2-Sep-06,Heptachlor
0.005,Chai,2-Sep-06,Endosulfan (beta)
0.005,Chai,2-Sep-06,Dieldrin
0.005,Chai,2-Sep-06,Endrin
0.005,Chai,2-Sep-06,Orthophosphate-phosphorus
0.005,Chai,2-Sep-06,Heptachloroepoxide
0.005,Chai,2-Sep-06,Endosulfan (beta)
0.005,Chai,2-Sep-06,Dieldrin
0.01,Chai,2-Sep-06,"p,p-DDT"
0.01,Chai,2-Sep-06,Total phosphorus
0.01,Chai,2-Sep-06,"p,p-DDT"
0.013,Chai,2-Sep-06,Orthophosphate-phosphorus
0.015,Chai,2-Sep-06,alpha-Hexachlorocyclohexane
0.016,Chai,2-Sep-06,"p,p-DDE"
0.017,Chai,2-Sep-06,"p,p-DDE"
0.019,Chai,2-Sep-06,Heptachlor
0.02,Chai,2-Sep-06,Manganese
0.02,Chai,2-Sep-06,Manganese
0.021,Chai,2-Sep-06,"p,p-DDT"
0.022,Chai,2-Sep-06,Manganese
0.022,Chai,2-Sep-06,"p,p-DDE"
0.022,Chai,2-Sep-06,alpha-Hexachlorocyclohexane
0.023,Chai,2-Sep-06,gamma-Hexachlorocyclohexane
0.024,Chai,2-Sep-06,gamma-Hexachlorocyclohexane
0.024,Chai,2-Sep-06,Endosulfan (alpha)
0.033,Chai,2-Sep-06,Endosulfan (beta)
0.035,Chai,2-Sep-06,Total phosphorus
0.036,Chai,2-Sep-06,beta-Hexaxchlorocyclohexane
0.038,Chai,2-Sep-06,Metolachlor
0.038,Chai,2-Sep-06,Mercury
0.04,Chai,2-Sep-06,Metolachlor
0.042,Chai,2-Sep-06,beta-Hexaxchlorocyclohexane
0.044,Chai,2-Sep-06,alpha-Hexachlorocyclohexane
0.046,Chai,2-Sep-06,gamma-Hexachlorocyclohexane
0.051,Chai,2-Sep-06,Endrin
0.052,Chai,2-Sep-06,Cadmium
0.053,Chai,2-Sep-06,Manganese
0.055,Chai,2-Sep-06,beta-Hexaxchlorocyclohexane
0.057,Chai,2-Sep-06,"p,p-DDD"
0.058,Chai,2-Sep-06,Nitrites
0.059,Chai,2-Sep-06,Endosulfan (alpha)
0.059,Chai,2-Sep-06,"p,p-DDD"
0.06,Chai,2-Sep-06,Aldrin
0.063,Chai,2-Sep-06,Metolachlor
0.072,Chai,2-Sep-06,Endosulfan (alpha)
0.081,Chai,2-Sep-06,Atrazine
0.081,Chai,2-Sep-06,Aldrin
0.097,Chai,2-Sep-06,Nitrites
0.1,Chai,2-Sep-06,Aldrin
0.101,Chai,2-Sep-06,Alachlor
0.103,Chai,2-Sep-06,Atrazine
0.115,Chai,2-Sep-06,Mercury
0.117,Chai,2-Sep-06,Petroleum hydrocarbons
0.117,Chai,2-Sep-06,"p,p-DDD"
0.121,Chai,2-Sep-06,Alachlor
0.124,Chai,2-Sep-06,Iron
0.138,Chai,2-Sep-06,Simazine
0.138,Chai,2-Sep-06,Simazine
0.14,Chai,2-Sep-06,Total phosphorus
0.162,Chai,2-Sep-06,Iron
0.166,Chai,2-Sep-06,Iron
0.184,Chai,2-Sep-06,Atrazine
0.209,Chai,2-Sep-06,Nitrites
0.232,Chai,2-Sep-06,Alachlor
0.234,Chai,2-Sep-06,Simazine
0.243,Chai,2-Sep-06,Cadmium
0.355,Chai,2-Sep-06,Ammonium
0.36,Chai,2-Sep-06,Nickel
0.474,Chai,2-Sep-06,Cadmium
0.766,Chai,2-Sep-06,Chromium
0.891,Chai,2-Sep-06,Ammonium
0.899,Chai,2-Sep-06,Ammonium
0.9,Chai,2-Sep-06,Nitrates
0.93,Chai,2-Sep-06,Nitrates
0.99,Chai,2-Sep-06,Nitrates
1.06,Chai,2-Sep-06,Nickel
1.079,Chai,2-Sep-06,Chromium
1.122,Chai,2-Sep-06,Chromium
1.2,Chai,2-Sep-06,Biochemical Oxygen
1.6,Chai,2-Sep-06,Biochemical Oxygen
2,Chai,2-Sep-06,Petroleum hydrocarbons
2.46,Chai,2-Sep-06,Dissolved oxygen
3,Chai,2-Sep-06,Chemical Oxygen Demand (Mn)
3,Chai,2-Sep-06,Chemical Oxygen Demand (Mn)
3.1,Chai,2-Sep-06,Biochemical Oxygen
3.31,Chai,2-Sep-06,Silica (SiO2)
3.5,Chai,2-Sep-06,Chemical Oxygen Demand (Mn)
3.57,Chai,2-Sep-06,Silica (SiO2)
5.169,Chai,2-Sep-06,Nickel
5.45,Chai,2-Sep-06,Silica (SiO2)
6.29,Chai,2-Sep-06,Dissolved oxygen
6.5,Chai,2-Sep-06,Dissolved oxygen
7.369,Chai,2-Sep-06,Copper
7.84,Chai,2-Sep-06,Magnesium
7.84,Chai,2-Sep-06,Magnesium
7.84,Chai,2-Sep-06,Magnesium
8.475,Chai,2-Sep-06,Copper
11.6,Chai,2-Sep-06,Copper
16.45,Chai,2-Sep-06,Lead
17.46,Chai,2-Sep-06,Lead
17.69,Chai,2-Sep-06,Lead
21.6,Chai,2-Sep-06,Sulphates
24.3,Chai,2-Sep-06,Sulphates
25,Chai,2-Sep-06,Water temperature
25,Chai,2-Sep-06,Water temperature
25,Chai,2-Sep-06,Water temperature
30.07,Chai,2-Sep-06,Oxygen saturation
32,Chai,2-Sep-06,Zinc
32.3,Chai,2-Sep-06,Sulphates
35.1,Chai,2-Sep-06,Chemical Oxygen Demand (Cr)
43.3,Chai,2-Sep-06,Chemical Oxygen Demand (Cr)
46.1,Chai,2-Sep-06,Chemical Oxygen Demand (Cr)
48.7,Chai,2-Sep-06,Chlorides
48.7,Chai,2-Sep-06,Chlorides
51.7,Chai,2-Sep-06,Calcium
56,Chai,2-Sep-06,Calcium
56,Chai,2-Sep-06,Calcium
69.6,Chai,2-Sep-06,Chlorides
76,Chai,2-Sep-06,Oxygen saturation
79,Chai,2-Sep-06,Oxygen saturation
90,Chai,2-Sep-06,Total hardness
96,Chai,2-Sep-06,Total hardness
96,Chai,2-Sep-06,Total hardness
100,Chai,2-Sep-06,Zinc
146.4,Chai,2-Sep-06,Bicarbonates
153,Chai,2-Sep-06,Zinc
158.6,Chai,2-Sep-06,Bicarbonates
158.6,Chai,2-Sep-06,Bicarbonates
314,Chai,2-Sep-06,Total dissolved salts
322,Chai,2-Sep-06,Total dissolved salts
377,Chai,2-Sep-06,Total dissolved salts
0.005,Sakda,7-Sep-06,Heptachloroepoxide
0.005,Sakda,7-Sep-06,Heptachloroepoxide
0.005,Sakda,7-Sep-06,Dieldrin
0.005,Sakda,7-Sep-06,Nitrites
0.005,Sakda,7-Sep-06,Heptachloroepoxide
0.005,Sakda,7-Sep-06,alpha-Hexachlorocyclohexane
0.005,Sakda,7-Sep-06,Dieldrin
0.0058,Sakda,7-Sep-06,Orthophosphate-phosphorus
0.0058,Sakda,7-Sep-06,Orthophosphate-phosphorus
0.006,Sakda,7-Sep-06,Orthophosphate-phosphorus
0.008,Sakda,7-Sep-06,Nitrites
0.008,Sakda,7-Sep-06,Nitrites
0.009,Sakda,7-Sep-06,Heptachlor
0.01,Sakda,7-Sep-06,Heptachlor
0.01,Sakda,7-Sep-06,alpha-Hexachlorocyclohexane
0.011,Sakda,7-Sep-06,alpha-Hexachlorocyclohexane
0.012,Sakda,7-Sep-06,Heptachlor
0.017,Sakda,7-Sep-06,"p,p-DDT"
0.02,Boonsri,7-Sep-06,Manganese
0.02,Boonsri,7-Sep-06,Manganese
0.02,Sakda,7-Sep-06,Manganese
0.02,Sakda,7-Sep-06,"p,p-DDE"
0.02,Sakda,7-Sep-06,Manganese
0.02,Sakda,7-Sep-06,"p,p-DDE"
0.024,Sakda,7-Sep-06,"p,p-DDE"
0.025,Boonsri,7-Sep-06,Mercury
0.025,Boonsri,7-Sep-06,Mercury
0.025,Boonsri,7-Sep-06,Mercury
0.027,Sakda,7-Sep-06,"p,p-DDD"
0.028,Sakda,7-Sep-06,"p,p-DDD"
0.03,Boonsri,7-Sep-06,Anionic active surfactants
0.032,Sakda,7-Sep-06,gamma-Hexachlorocyclohexane
0.033,Sakda,7-Sep-06,Manganese
0.035,Sakda,7-Sep-06,"p,p-DDD"
0.037,Boonsri,7-Sep-06,Anionic active surfactants
0.038,Sakda,7-Sep-06,Metolachlor
0.038,Sakda,7-Sep-06,beta-Hexaxchlorocyclohexane
0.038,Sakda,7-Sep-06,Mercury
0.039,Boonsri,7-Sep-06,Manganese
0.039,Sakda,7-Sep-06,"p,p-DDT"
0.04,Sakda,7-Sep-06,"p,p-DDT"
0.04,Sakda,7-Sep-06,gamma-Hexachlorocyclohexane
0.04,Sakda,7-Sep-06,Simazine
0.04,Sakda,7-Sep-06,beta-Hexaxchlorocyclohexane
0.041,Boonsri,7-Sep-06,Anionic active surfactants
0.041,Sakda,7-Sep-06,beta-Hexaxchlorocyclohexane
0.041,Sakda,7-Sep-06,Dieldrin
0.043,Sakda,7-Sep-06,gamma-Hexachlorocyclohexane
0.05,Boonsri,7-Sep-06,Cadmium
0.05,Boonsri,7-Sep-06,Manganese
0.054,Sakda,7-Sep-06,Simazine
0.055,Sakda,7-Sep-06,Aldrin
0.057,Sakda,7-Sep-06,Simazine
0.057,Sakda,7-Sep-06,Aldrin
0.059,Sakda,7-Sep-06,Manganese
0.06,Sakda,7-Sep-06,Mercury
0.06,Sakda,7-Sep-06,Mercury
0.071,Sakda,7-Sep-06,Aldrin
0.077,Sakda,7-Sep-06,Total phosphorus
0.078,Boonsri,7-Sep-06,Orthophosphate-phosphorus
0.08,Boonsri,7-Sep-06,Total phosphorus
0.08,Boonsri,7-Sep-06,Orthophosphate-phosphorus
0.082,Boonsri,7-Sep-06,Total phosphorus
0.082,Sakda,7-Sep-06,Total phosphorus
0.083,Sakda,7-Sep-06,Metolachlor
0.096,Sakda,7-Sep-06,Total phosphorus
0.099,Boonsri,7-Sep-06,Orthophosphate-phosphorus
0.1,Boonsri,7-Sep-06,Nitrates
0.1,Boonsri,7-Sep-06,Nitrates
0.1,Boonsri,7-Sep-06,Total phosphorus
0.1,Boonsri,7-Sep-06,Nitrates
0.1,Sakda,7-Sep-06,Metolachlor
0.103,Sakda,7-Sep-06,Endrin
0.106,Boonsri,7-Sep-06,Nickel
0.116,Sakda,7-Sep-06,Iron
0.119,Sakda,7-Sep-06,Endosulfan (alpha)
0.123,Sakda,7-Sep-06,Endosulfan (alpha)
0.138,Sakda,7-Sep-06,Endosulfan (alpha)
0.16,Boonsri,7-Sep-06,Iron
0.176,Sakda,7-Sep-06,Iron
0.194,Sakda,7-Sep-06,Alachlor
0.195,Boonsri,7-Sep-06,Iron
0.2,Boonsri,7-Sep-06,Iron
0.21,Sakda,7-Sep-06,Cadmium
0.219,Boonsri,7-Sep-06,Cadmium
0.225,Boonsri,7-Sep-06,Ammonium
0.225,Boonsri,7-Sep-06,Ammonium
0.229,Sakda,7-Sep-06,Iron
0.237,Sakda,7-Sep-06,Alachlor
0.261,Sakda,7-Sep-06,Endosulfan (beta)
0.28,Boonsri,7-Sep-06,Cadmium
0.28,Sakda,7-Sep-06,Endosulfan (beta)
0.287,Sakda,7-Sep-06,Endosulfan (beta)
0.294,Sakda,7-Sep-06,Atrazine
0.31,Sakda,7-Sep-06,Atrazine
0.315,Sakda,7-Sep-06,Endrin
0.325,Sakda,7-Sep-06,Cadmium
0.328,Sakda,7-Sep-06,Atrazine
0.349,Boonsri,7-Sep-06,Ammonium
0.357,Sakda,7-Sep-06,Alachlor
0.407,Sakda,7-Sep-06,Endrin
0.452,Sakda,7-Sep-06,Cadmium
0.498,Sakda,7-Sep-06,Chromium
0.509,Sakda,7-Sep-06,Ammonium
0.519,Boonsri,7-Sep-06,Nitrites
0.571,Sakda,7-Sep-06,Ammonium
0.655,Boonsri,7-Sep-06,Nitrites
0.684,Boonsri,7-Sep-06,Chromium
0.813,Boonsri,7-Sep-06,Nitrites
0.848,Sakda,7-Sep-06,Ammonium
0.897,Boonsri,7-Sep-06,Nickel
1,Boonsri,7-Sep-06,Potassium
1,Boonsri,7-Sep-06,Potassium
1,Boonsri,7-Sep-06,Potassium
1,Sakda,7-Sep-06,Nitrates
1,Sakda,7-Sep-06,Nitrates
1.137,Boonsri,7-Sep-06,Chromium
1.2,Sakda,7-Sep-06,Nitrates
1.214,Sakda,7-Sep-06,Chromium
1.564,Sakda,7-Sep-06,Chromium
1.612,Boonsri,7-Sep-06,Chromium
1.653,Boonsri,7-Sep-06,Nickel
1.667,Sakda,7-Sep-06,Nickel
2.111,Sakda,7-Sep-06,Nickel
2.343,Sakda,7-Sep-06,Nickel
2.8,Sakda,7-Sep-06,Biochemical Oxygen
2.9,Sakda,7-Sep-06,Biochemical Oxygen
3,Sakda,7-Sep-06,Biochemical Oxygen
3.117,Sakda,7-Sep-06,Petroleum hydrocarbons
3.254,Boonsri,7-Sep-06,Copper
3.4,Sakda,7-Sep-06,Chemical Oxygen Demand (Mn)
3.4,Sakda,7-Sep-06,Chemical Oxygen Demand (Mn)
3.5,Sakda,7-Sep-06,Chemical Oxygen Demand (Mn)
3.524,Boonsri,7-Sep-06,Copper
4.115,Boonsri,7-Sep-06,Lead
4.117,Sakda,7-Sep-06,Petroleum hydrocarbons
4.184,Boonsri,7-Sep-06,Lead
4.717,Sakda,7-Sep-06,Lead
5.015,Sakda,7-Sep-06,Lead
5.41,Sakda,7-Sep-06,Copper
5.689,Sakda,7-Sep-06,Copper
6.126,Boonsri,7-Sep-06,Copper
6.4,Sakda,7-Sep-06,Dissolved oxygen
6.4,Sakda,7-Sep-06,Dissolved oxygen
6.5,Sakda,7-Sep-06,Dissolved oxygen
7.2,Boonsri,7-Sep-06,Dissolved oxygen
7.4,Boonsri,7-Sep-06,Dissolved oxygen
7.575,Sakda,7-Sep-06,Lead
7.7,Boonsri,7-Sep-06,Dissolved oxygen
7.78,Sakda,7-Sep-06,Magnesium
8.32,Sakda,7-Sep-06,Silica (SiO2)
8.47,Sakda,7-Sep-06,Silica (SiO2)
8.507,Boonsri,7-Sep-06,Lead
8.51,Boonsri,7-Sep-06,Silica (SiO2)
8.83,Boonsri,7-Sep-06,Silica (SiO2)
8.92,Sakda,7-Sep-06,Silica (SiO2)
9.7,Boonsri,7-Sep-06,Magnesium
9.86,Boonsri,7-Sep-06,Silica (SiO2)
10,Boonsri,7-Sep-06,Zinc
10,Boonsri,7-Sep-06,Zinc
11.6,Boonsri,7-Sep-06,Magnesium
11.6,Boonsri,7-Sep-06,Magnesium
13.1,Sakda,7-Sep-06,Magnesium
16,Boonsri,7-Sep-06,Sodium
16,Boonsri,7-Sep-06,Sodium
16,Boonsri,7-Sep-06,Sodium
18,Sakda,7-Sep-06,Water temperature
18,Sakda,7-Sep-06,Water temperature
18,Sakda,7-Sep-06,Chemical Oxygen Demand (Cr)
18,Sakda,7-Sep-06,Water temperature
18.2,Sakda,7-Sep-06,Magnesium
19.34,Sakda,7-Sep-06,Copper
20,Sakda,7-Sep-06,Chemical Oxygen Demand (Cr)
21,Sakda,7-Sep-06,Chemical Oxygen Demand (Cr)
21.15,Boonsri,7-Sep-06,Chlorides
21.53,Boonsri,7-Sep-06,Chlorides
21.63,Boonsri,7-Sep-06,Chlorides
22.5,Boonsri,7-Sep-06,Water temperature
23,Boonsri,7-Sep-06,Water temperature
23,Boonsri,7-Sep-06,Water temperature
25.16,Sakda,7-Sep-06,Sulphates
26,Boonsri,7-Sep-06,Zinc
27.18,Sakda,7-Sep-06,Sulphates
28.3,Sakda,7-Sep-06,Sulphates
31.8,Boonsri,7-Sep-06,Sulphates
34.8,Sakda,7-Sep-06,Chlorides
35.3,Boonsri,7-Sep-06,Sulphates
37.3,Boonsri,7-Sep-06,Sulphates
41.7,Sakda,7-Sep-06,Chlorides
41.7,Sakda,7-Sep-06,Chlorides
46.4,Boonsri,7-Sep-06,Calcium
46.4,Boonsri,7-Sep-06,Calcium
48,Boonsri,7-Sep-06,Calcium
48,Sakda,7-Sep-06,Zinc
51.7,Sakda,7-Sep-06,Calcium
56,Sakda,7-Sep-06,Calcium
60,Sakda,7-Sep-06,Zinc
64.6,Sakda,7-Sep-06,Calcium
68,Sakda,7-Sep-06,Oxygen saturation
69,Sakda,7-Sep-06,Oxygen saturation
70,Sakda,7-Sep-06,Oxygen saturation
84.7,Boonsri,7-Sep-06,Oxygen saturation
87,Boonsri,7-Sep-06,Oxygen saturation
87.3,Boonsri,7-Sep-06,Total hardness
89.7,Boonsri,7-Sep-06,Oxygen saturation
91.8,Boonsri,7-Sep-06,Total hardness
94,Boonsri,7-Sep-06,Total hardness
108,Sakda,7-Sep-06,Total hardness
108,Sakda,7-Sep-06,Total hardness
114,Sakda,7-Sep-06,Total hardness
123,Sakda,7-Sep-06,Zinc
158.6,Boonsri,7-Sep-06,Bicarbonates
158.6,Boonsri,7-Sep-06,Bicarbonates
164.7,Boonsri,7-Sep-06,Bicarbonates
180,Boonsri,7-Sep-06,Total dissolved salts
183,Sakda,7-Sep-06,Bicarbonates
183,Sakda,7-Sep-06,Bicarbonates
207.4,Sakda,7-Sep-06,Bicarbonates
259,Boonsri,7-Sep-06,Total dissolved salts
262,Sakda,7-Sep-06,Total dissolved salts
265,Sakda,7-Sep-06,Total dissolved salts
267,Boonsri,7-Sep-06,Total dissolved salts
270,Sakda,7-Sep-06,Total dissolved salts
0.005,Kannika,14-Sep-06,Orthophosphate-phosphorus
0.005,Kannika,14-Sep-06,Heptachloroepoxide
0.005,Kannika,14-Sep-06,Dieldrin
0.005,Kannika,14-Sep-06,Orthophosphate-phosphorus
0.005,Kannika,14-Sep-06,Heptachloroepoxide
0.005,Kannika,14-Sep-06,Dieldrin
0.005,Kannika,14-Sep-06,Orthophosphate-phosphorus
0.005,Kannika,14-Sep-06,Heptachloroepoxide
0.005,Kannika,14-Sep-06,Heptachlor
0.005,Kannika,14-Sep-06,alpha-Hexachlorocyclohexane
0.005,Kannika,14-Sep-06,gamma-Hexachlorocyclohexane
0.005,Kannika,14-Sep-06,Dieldrin
0.007,Kannika,14-Sep-06,Heptachlor
0.007,Kannika,14-Sep-06,Nitrites
0.009,Kannika,14-Sep-06,alpha-Hexachlorocyclohexane
0.01,Kannika,14-Sep-06,Heptachlor
0.01,Kannika,14-Sep-06,alpha-Hexachlorocyclohexane
0.012,Kannika,14-Sep-06,"p,p-DDD"
0.013,Kannika,14-Sep-06,gamma-Hexachlorocyclohexane
0.015,Kannika,14-Sep-06,gamma-Hexachlorocyclohexane
0.015,Kannika,14-Sep-06,"p,p-DDE"
0.017,Kannika,14-Sep-06,Nitrites
0.017,Kannika,14-Sep-06,beta-Hexaxchlorocyclohexane
0.018,Kannika,14-Sep-06,"p,p-DDD"
0.02,Kannika,14-Sep-06,Manganese
0.02,Kannika,14-Sep-06,Manganese
0.02,Kannika,14-Sep-06,Manganese
0.022,Kannika,14-Sep-06,"p,p-DDE"
0.024,Kannika,14-Sep-06,"p,p-DDD"
0.024,Kannika,14-Sep-06,beta-Hexaxchlorocyclohexane
0.024,Kannika,14-Sep-06,Aldrin
0.025,Kannika,14-Sep-06,Mercury
0.025,Kannika,14-Sep-06,Mercury
0.026,Kannika,14-Sep-06,Mercury
0.027,Kannika,14-Sep-06,"p,p-DDE"
0.03,Kannika,14-Sep-06,Simazine
0.038,Kannika,14-Sep-06,beta-Hexaxchlorocyclohexane
0.043,Kannika,14-Sep-06,Nitrites
0.045,Kannika,14-Sep-06,Endrin
0.047,Kannika,14-Sep-06,"p,p-DDT"
0.055,Kannika,14-Sep-06,Endosulfan (alpha)
0.06,Kannika,14-Sep-06,Manganese
0.064,Kannika,14-Sep-06,Endosulfan (alpha)
0.084,Kannika,14-Sep-06,Total phosphorus
0.092,Kannika,14-Sep-06,Total phosphorus
0.098,Kannika,14-Sep-06,"p,p-DDT"
0.099,Kannika,14-Sep-06,"p,p-DDT"
0.1,Kannika,14-Sep-06,Metolachlor
0.101,Kannika,14-Sep-06,Total phosphorus
0.102,Kannika,14-Sep-06,Aldrin
0.105,Kannika,14-Sep-06,Cadmium
0.106,Kannika,14-Sep-06,Cadmium
0.116,Kannika,14-Sep-06,Metolachlor
0.122,Kannika,14-Sep-06,Simazine
0.123,Kannika,14-Sep-06,Atrazine
0.125,Kannika,14-Sep-06,Endosulfan (beta)
0.131,Kannika,14-Sep-06,Endosulfan (beta)
0.159,Kannika,14-Sep-06,Metolachlor
0.171,Kannika,14-Sep-06,Aldrin
0.184,Kannika,14-Sep-06,Simazine
0.19,Kannika,14-Sep-06,Iron
0.198,Kannika,14-Sep-06,Iron
0.2,Kannika,14-Sep-06,Endosulfan (alpha)
0.201,Kannika,14-Sep-06,Iron
0.213,Kannika,14-Sep-06,Atrazine
0.221,Kannika,14-Sep-06,Alachlor
0.234,Kannika,14-Sep-06,Atrazine
0.253,Kannika,14-Sep-06,Endrin
0.255,Kannika,14-Sep-06,Cadmium
0.363,Kannika,14-Sep-06,Alachlor
0.367,Kannika,14-Sep-06,Alachlor
0.473,Kannika,14-Sep-06,Endosulfan (beta)
0.487,Kannika,14-Sep-06,Ammonium
0.523,Kannika,14-Sep-06,Endrin
0.613,Kannika,14-Sep-06,Ammonium
0.706,Kannika,14-Sep-06,Ammonium
0.717,Kannika,14-Sep-06,Chromium
0.765,Kannika,14-Sep-06,Chromium
0.885,Kannika,14-Sep-06,Chromium
0.99,Kannika,14-Sep-06,Nitrates
1.02,Kannika,14-Sep-06,Nitrates
1.11,Kannika,14-Sep-06,Nickel
1.26,Kannika,14-Sep-06,Nitrates
1.6,Kannika,14-Sep-06,Biochemical Oxygen
1.6,Kannika,14-Sep-06,Biochemical Oxygen
1.671,Kannika,14-Sep-06,Nickel
1.678,Kannika,14-Sep-06,Nickel
1.7,Kannika,14-Sep-06,Biochemical Oxygen
2.8,Kannika,14-Sep-06,Chemical Oxygen Demand (Mn)
3,Kannika,14-Sep-06,Chemical Oxygen Demand (Mn)
3,Kannika,14-Sep-06,Chemical Oxygen Demand (Mn)
3.865,Kannika,14-Sep-06,Lead
4.041,Kannika,14-Sep-06,Lead
5.117,Kannika,14-Sep-06,Petroleum hydrocarbons
5.37,Kannika,14-Sep-06,Silica (SiO2)
5.419,Kannika,14-Sep-06,Copper
5.882,Kannika,14-Sep-06,Petroleum hydrocarbons
6.058,Kannika,14-Sep-06,Copper
6.415,Kannika,14-Sep-06,Copper
7.89,Kannika,14-Sep-06,Silica (SiO2)
7.907,Kannika,14-Sep-06,Lead
8.32,Kannika,14-Sep-06,Silica (SiO2)
8.6,Kannika,14-Sep-06,Dissolved oxygen
8.7,Kannika,14-Sep-06,Dissolved oxygen
8.9,Kannika,14-Sep-06,Dissolved oxygen
10.4,Kannika,14-Sep-06,Magnesium
10.4,Kannika,14-Sep-06,Magnesium
13,Kannika,14-Sep-06,Zinc
13.1,Kannika,14-Sep-06,Magnesium
19,Kannika,14-Sep-06,Water temperature
19,Kannika,14-Sep-06,Water temperature
19,Kannika,14-Sep-06,Water temperature
20,Kannika,14-Sep-06,Chemical Oxygen Demand (Cr)
22,Kannika,14-Sep-06,Chemical Oxygen Demand (Cr)
23,Kannika,14-Sep-06,Chemical Oxygen Demand (Cr)
28,Kannika,14-Sep-06,Zinc
28.15,Kannika,14-Sep-06,Sulphates
28.87,Kannika,14-Sep-06,Sulphates
29.03,Kannika,14-Sep-06,Sulphates
34.8,Kannika,14-Sep-06,Chlorides
34.8,Kannika,14-Sep-06,Chlorides
41.7,Kannika,14-Sep-06,Chlorides
51.7,Kannika,14-Sep-06,Calcium
60.3,Kannika,14-Sep-06,Calcium
64.6,Kannika,14-Sep-06,Calcium
75,Kannika,14-Sep-06,Zinc
94,Kannika,14-Sep-06,Oxygen saturation
96,Kannika,14-Sep-06,Oxygen saturation
96.5,Kannika,14-Sep-06,Total hardness
101,Kannika,14-Sep-06,Oxygen saturation
102,Kannika,14-Sep-06,Total hardness
102,Kannika,14-Sep-06,Total hardness
170.8,Kannika,14-Sep-06,Bicarbonates
170.8,Kannika,14-Sep-06,Bicarbonates
219.6,Kannika,14-Sep-06,Bicarbonates
269,Kannika,14-Sep-06,Total dissolved salts
272,Kannika,14-Sep-06,Total dissolved salts
277,Kannika,14-Sep-06,Total dissolved salts
0,Boonsri,21-Sep-06,Fecal streptococci 
0,Boonsri,21-Sep-06,Fecal streptococci 
0,Boonsri,21-Sep-06,Fecal streptococci 
0.002,Boonsri,21-Sep-06,Fecal coliforms
0.0045,Boonsri,21-Sep-06,Fecal coliforms
0.005,Boonsri,21-Sep-06,Heptachloroepoxide
0.005,Boonsri,21-Sep-06,beta-Hexaxchlorocyclohexane
0.005,Boonsri,21-Sep-06,Heptachloroepoxide
0.005,Boonsri,21-Sep-06,alpha-Hexachlorocyclohexane
0.005,Boonsri,21-Sep-06,Heptachloroepoxide
0.005,Boonsri,21-Sep-06,alpha-Hexachlorocyclohexane
0.005,Boonsri,21-Sep-06,Endrin
0.006,Boonsri,21-Sep-06,Fecal coliforms
0.007,Boonsri,21-Sep-06,Heptachlor
0.009,Boonsri,21-Sep-06,Heptachlor
0.01,Boonsri,21-Sep-06,Heptachlor
0.015,Boonsri,21-Sep-06,alpha-Hexachlorocyclohexane
0.02,Boonsri,21-Sep-06,Manganese
0.02,Boonsri,21-Sep-06,Manganese
0.021,Boonsri,21-Sep-06,Nitrites
0.021,Boonsri,21-Sep-06,Manganese
0.022,Boonsri,21-Sep-06,"p,p-DDE"
0.025,Boonsri,21-Sep-06,Mercury
0.025,Boonsri,21-Sep-06,Anionic active surfactants
0.025,Boonsri,21-Sep-06,"p,p-DDD"
0.025,Boonsri,21-Sep-06,Mercury
0.025,Boonsri,21-Sep-06,Anionic active surfactants
0.025,Boonsri,21-Sep-06,Nitrites
0.025,Boonsri,21-Sep-06,Mercury
0.025,Boonsri,21-Sep-06,Anionic active surfactants
0.029,Boonsri,21-Sep-06,Nitrites
0.03,Boonsri,21-Sep-06,"p,p-DDE"
0.031,Boonsri,21-Sep-06,Manganese
0.031,Boonsri,21-Sep-06,"p,p-DDD"
0.032,Boonsri,21-Sep-06,gamma-Hexachlorocyclohexane
0.034,Boonsri,21-Sep-06,"p,p-DDD"
0.042,Boonsri,21-Sep-06,Dieldrin
0.046,Boonsri,21-Sep-06,Dieldrin
0.05,Boonsri,21-Sep-06,Cadmium
0.056,Boonsri,21-Sep-06,"p,p-DDE"
0.058,Boonsri,21-Sep-06,gamma-Hexachlorocyclohexane
0.06,Boonsri,21-Sep-06,Total coliforms
0.061,Boonsri,21-Sep-06,Total coliforms
0.065,Boonsri,21-Sep-06,beta-Hexaxchlorocyclohexane
0.069,Boonsri,21-Sep-06,Aldrin
0.078,Boonsri,21-Sep-06,Endosulfan (beta)
0.081,Boonsri,21-Sep-06,Endrin
0.082,Boonsri,21-Sep-06,Aldrin
0.089,Boonsri,21-Sep-06,beta-Hexaxchlorocyclohexane
0.09,Boonsri,21-Sep-06,Endrin
0.09,Boonsri,21-Sep-06,Endosulfan (alpha)
0.092,Boonsri,21-Sep-06,Endosulfan (beta)
0.092,Boonsri,21-Sep-06,Total coliforms
0.098,Boonsri,21-Sep-06,Orthophosphate-phosphorus
0.098,Boonsri,21-Sep-06,Total phosphorus
0.1,Boonsri,21-Sep-06,Orthophosphate-phosphorus
